Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
30/12/2024;13:45:00;30/12/2024;14:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;14:00:00;30/12/2024;14:15:00;1302;;Digitale meter;Afname Dag;0,116;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;14:00:00;30/12/2024;14:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;14:15:00;30/12/2024;14:30:00;1302;;Digitale meter;Afname Dag;0,134;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;14:15:00;30/12/2024;14:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;14:30:00;30/12/2024;14:45:00;1302;;Digitale meter;Afname Dag;0,101;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;14:30:00;30/12/2024;14:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;14:45:00;30/12/2024;15:00:00;1302;;Digitale meter;Afname Dag;0,133;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;14:45:00;30/12/2024;15:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;15:00:00;30/12/2024;15:15:00;1302;;Digitale meter;Afname Dag;0,102;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;15:00:00;30/12/2024;15:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;15:15:00;30/12/2024;15:30:00;1302;;Digitale meter;Afname Dag;0,104;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;15:15:00;30/12/2024;15:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;15:30:00;30/12/2024;15:45:00;1302;;Digitale meter;Afname Dag;0,096;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;15:30:00;30/12/2024;15:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;15:45:00;30/12/2024;16:00:00;1302;;Digitale meter;Afname Dag;0,073;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;15:45:00;30/12/2024;16:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;16:00:00;30/12/2024;16:15:00;1302;;Digitale meter;Afname Dag;0,065;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;16:00:00;30/12/2024;16:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;16:15:00;30/12/2024;16:30:00;1302;;Digitale meter;Afname Dag;0,099;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;16:15:00;30/12/2024;16:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;16:30:00;30/12/2024;16:45:00;1302;;Digitale meter;Afname Dag;0,129;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;16:30:00;30/12/2024;16:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;16:45:00;30/12/2024;17:00:00;1302;;Digitale meter;Afname Dag;0,092;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;16:45:00;30/12/2024;17:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;17:00:00;30/12/2024;17:15:00;1302;;Digitale meter;Afname Dag;0,117;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;17:00:00;30/12/2024;17:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;17:15:00;30/12/2024;17:30:00;1302;;Digitale meter;Afname Dag;0,114;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;17:15:00;30/12/2024;17:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;17:30:00;30/12/2024;17:45:00;1302;;Digitale meter;Afname Dag;0,119;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;17:30:00;30/12/2024;17:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;17:45:00;30/12/2024;18:00:00;1302;;Digitale meter;Afname Dag;0,112;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;17:45:00;30/12/2024;18:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;18:00:00;30/12/2024;18:15:00;1302;;Digitale meter;Afname Dag;0,267;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;18:00:00;30/12/2024;18:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;18:15:00;30/12/2024;18:30:00;1302;;Digitale meter;Afname Dag;0,312;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;18:15:00;30/12/2024;18:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;18:30:00;30/12/2024;18:45:00;1302;;Digitale meter;Afname Dag;0,643;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;18:30:00;30/12/2024;18:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;18:45:00;30/12/2024;19:00:00;1302;;Digitale meter;Afname Dag;0,78;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;18:45:00;30/12/2024;19:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;19:00:00;30/12/2024;19:15:00;1302;;Digitale meter;Afname Dag;0,452;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;19:00:00;30/12/2024;19:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;19:15:00;30/12/2024;19:30:00;1302;;Digitale meter;Afname Dag;0,186;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;19:15:00;30/12/2024;19:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;19:30:00;30/12/2024;19:45:00;1302;;Digitale meter;Afname Dag;0,188;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;19:30:00;30/12/2024;19:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;19:45:00;30/12/2024;20:00:00;1302;;Digitale meter;Afname Dag;0,226;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;19:45:00;30/12/2024;20:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;20:00:00;30/12/2024;20:15:00;1302;;Digitale meter;Afname Dag;0,493;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;20:00:00;30/12/2024;20:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;20:15:00;30/12/2024;20:30:00;1302;;Digitale meter;Afname Dag;0,416;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;20:15:00;30/12/2024;20:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;20:30:00;30/12/2024;20:45:00;1302;;Digitale meter;Afname Dag;0,209;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;20:30:00;30/12/2024;20:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;20:45:00;30/12/2024;21:00:00;1302;;Digitale meter;Afname Dag;0,229;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;20:45:00;30/12/2024;21:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;21:00:00;30/12/2024;21:15:00;1302;;Digitale meter;Afname Nacht;0,251;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;21:00:00;30/12/2024;21:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;21:15:00;30/12/2024;21:30:00;1302;;Digitale meter;Afname Nacht;0,31;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;21:15:00;30/12/2024;21:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;21:30:00;30/12/2024;21:45:00;1302;;Digitale meter;Afname Nacht;0,689;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;21:30:00;30/12/2024;21:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;21:45:00;30/12/2024;22:00:00;1302;;Digitale meter;Afname Nacht;1,451;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;21:45:00;30/12/2024;22:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;22:00:00;30/12/2024;22:15:00;1302;;Digitale meter;Afname Nacht;1,355;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;22:00:00;30/12/2024;22:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;22:15:00;30/12/2024;22:30:00;1302;;Digitale meter;Afname Nacht;1,175;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;22:15:00;30/12/2024;22:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;22:30:00;30/12/2024;22:45:00;1302;;Digitale meter;Afname Nacht;1,095;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;22:30:00;30/12/2024;22:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;22:45:00;30/12/2024;23:00:00;1302;;Digitale meter;Afname Nacht;1,05;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;22:45:00;30/12/2024;23:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;23:00:00;30/12/2024;23:15:00;1302;;Digitale meter;Afname Nacht;1,056;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;23:00:00;30/12/2024;23:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;23:15:00;30/12/2024;23:30:00;1302;;Digitale meter;Afname Nacht;1,109;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;23:15:00;30/12/2024;23:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;23:30:00;30/12/2024;23:45:00;1302;;Digitale meter;Afname Nacht;1,047;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;23:30:00;30/12/2024;23:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;23:45:00;31/12/2024;0:00:00;1302;;Digitale meter;Afname Nacht;1,022;kWh;Uitgelezen;Hoofdverblijf
30/12/2024;23:45:00;31/12/2024;0:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;0:00:00;31/12/2024;0:15:00;1302;;Digitale meter;Afname Nacht;1,03;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;0:00:00;31/12/2024;0:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;0:15:00;31/12/2024;0:30:00;1302;;Digitale meter;Afname Nacht;0,715;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;0:15:00;31/12/2024;0:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;0:30:00;31/12/2024;0:45:00;1302;;Digitale meter;Afname Nacht;0,299;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;0:30:00;31/12/2024;0:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;0:45:00;31/12/2024;1:00:00;1302;;Digitale meter;Afname Nacht;0,186;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;0:45:00;31/12/2024;1:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;1:00:00;31/12/2024;1:15:00;1302;;Digitale meter;Afname Nacht;0,187;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;1:00:00;31/12/2024;1:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;1:15:00;31/12/2024;1:30:00;1302;;Digitale meter;Afname Nacht;0,181;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;1:15:00;31/12/2024;1:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;1:30:00;31/12/2024;1:45:00;1302;;Digitale meter;Afname Nacht;0,173;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;1:30:00;31/12/2024;1:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;1:45:00;31/12/2024;2:00:00;1302;;Digitale meter;Afname Nacht;0,174;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;1:45:00;31/12/2024;2:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;2:00:00;31/12/2024;2:15:00;1302;;Digitale meter;Afname Nacht;0,199;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;2:00:00;31/12/2024;2:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;2:15:00;31/12/2024;2:30:00;1302;;Digitale meter;Afname Nacht;0,102;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;2:15:00;31/12/2024;2:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;2:30:00;31/12/2024;2:45:00;1302;;Digitale meter;Afname Nacht;0,049;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;2:30:00;31/12/2024;2:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;2:45:00;31/12/2024;3:00:00;1302;;Digitale meter;Afname Nacht;0,066;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;2:45:00;31/12/2024;3:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;3:00:00;31/12/2024;3:15:00;1302;;Digitale meter;Afname Nacht;0,055;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;3:00:00;31/12/2024;3:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;3:15:00;31/12/2024;3:30:00;1302;;Digitale meter;Afname Nacht;0,047;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;3:15:00;31/12/2024;3:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;3:30:00;31/12/2024;3:45:00;1302;;Digitale meter;Afname Nacht;0,049;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;3:30:00;31/12/2024;3:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;3:45:00;31/12/2024;4:00:00;1302;;Digitale meter;Afname Nacht;0,11;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;3:45:00;31/12/2024;4:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;4:00:00;31/12/2024;4:15:00;1302;;Digitale meter;Afname Nacht;0,072;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;4:00:00;31/12/2024;4:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;4:15:00;31/12/2024;4:30:00;1302;;Digitale meter;Afname Nacht;0,059;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;4:15:00;31/12/2024;4:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;4:30:00;31/12/2024;4:45:00;1302;;Digitale meter;Afname Nacht;0,14;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;4:30:00;31/12/2024;4:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;4:45:00;31/12/2024;5:00:00;1302;;Digitale meter;Afname Nacht;0,439;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;4:45:00;31/12/2024;5:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;5:00:00;31/12/2024;5:15:00;1302;;Digitale meter;Afname Nacht;0,299;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;5:00:00;31/12/2024;5:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;5:15:00;31/12/2024;5:30:00;1302;;Digitale meter;Afname Nacht;0,056;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;5:15:00;31/12/2024;5:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;5:30:00;31/12/2024;5:45:00;1302;;Digitale meter;Afname Nacht;0,08;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;5:30:00;31/12/2024;5:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;5:45:00;31/12/2024;6:00:00;1302;;Digitale meter;Afname Nacht;0,071;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;5:45:00;31/12/2024;6:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;6:00:00;31/12/2024;6:15:00;1302;;Digitale meter;Afname Dag;0,061;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;6:00:00;31/12/2024;6:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;6:15:00;31/12/2024;6:30:00;1302;;Digitale meter;Afname Dag;0,103;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;6:15:00;31/12/2024;6:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;6:30:00;31/12/2024;6:45:00;1302;;Digitale meter;Afname Dag;0,077;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;6:30:00;31/12/2024;6:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;6:45:00;31/12/2024;7:00:00;1302;;Digitale meter;Afname Dag;0,36;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;6:45:00;31/12/2024;7:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;7:00:00;31/12/2024;7:15:00;1302;;Digitale meter;Afname Dag;0,255;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;7:00:00;31/12/2024;7:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;7:15:00;31/12/2024;7:30:00;1302;;Digitale meter;Afname Dag;0,128;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;7:15:00;31/12/2024;7:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;7:30:00;31/12/2024;7:45:00;1302;;Digitale meter;Afname Dag;0,074;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;7:30:00;31/12/2024;7:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;7:45:00;31/12/2024;8:00:00;1302;;Digitale meter;Afname Dag;0,692;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;7:45:00;31/12/2024;8:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;8:00:00;31/12/2024;8:15:00;1302;;Digitale meter;Afname Dag;1,069;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;8:00:00;31/12/2024;8:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;8:15:00;31/12/2024;8:30:00;1302;;Digitale meter;Afname Dag;0,977;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;8:15:00;31/12/2024;8:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;8:30:00;31/12/2024;8:45:00;1302;;Digitale meter;Afname Dag;0,967;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;8:30:00;31/12/2024;8:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;8:45:00;31/12/2024;9:00:00;1302;;Digitale meter;Afname Dag;0,704;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;8:45:00;31/12/2024;9:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;9:00:00;31/12/2024;9:15:00;1302;;Digitale meter;Afname Dag;0,16;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;9:00:00;31/12/2024;9:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;9:15:00;31/12/2024;9:30:00;1302;;Digitale meter;Afname Dag;0,084;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;9:15:00;31/12/2024;9:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;9:30:00;31/12/2024;9:45:00;1302;;Digitale meter;Afname Dag;0,097;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;9:30:00;31/12/2024;9:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;9:45:00;31/12/2024;10:00:00;1302;;Digitale meter;Afname Dag;0,152;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;9:45:00;31/12/2024;10:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;10:00:00;31/12/2024;10:15:00;1302;;Digitale meter;Afname Dag;0,108;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;10:00:00;31/12/2024;10:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;10:15:00;31/12/2024;10:30:00;1302;;Digitale meter;Afname Dag;0,11;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;10:15:00;31/12/2024;10:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;10:30:00;31/12/2024;10:45:00;1302;;Digitale meter;Afname Dag;0,128;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;10:30:00;31/12/2024;10:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;10:45:00;31/12/2024;11:00:00;1302;;Digitale meter;Afname Dag;0,11;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;10:45:00;31/12/2024;11:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;11:00:00;31/12/2024;11:15:00;1302;;Digitale meter;Afname Dag;0,09;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;11:00:00;31/12/2024;11:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;11:15:00;31/12/2024;11:30:00;1302;;Digitale meter;Afname Dag;0,105;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;11:15:00;31/12/2024;11:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;11:30:00;31/12/2024;11:45:00;1302;;Digitale meter;Afname Dag;0,123;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;11:30:00;31/12/2024;11:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;11:45:00;31/12/2024;12:00:00;1302;;Digitale meter;Afname Dag;0,133;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;11:45:00;31/12/2024;12:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;12:00:00;31/12/2024;12:15:00;1302;;Digitale meter;Afname Dag;0,09;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;12:00:00;31/12/2024;12:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;12:15:00;31/12/2024;12:30:00;1302;;Digitale meter;Afname Dag;0,104;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;12:15:00;31/12/2024;12:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;12:30:00;31/12/2024;12:45:00;1302;;Digitale meter;Afname Dag;0,14;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;12:30:00;31/12/2024;12:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;12:45:00;31/12/2024;13:00:00;1302;;Digitale meter;Afname Dag;0,178;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;12:45:00;31/12/2024;13:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;13:00:00;31/12/2024;13:15:00;1302;;Digitale meter;Afname Dag;0,147;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;13:00:00;31/12/2024;13:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;13:15:00;31/12/2024;13:30:00;1302;;Digitale meter;Afname Dag;0,113;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;13:15:00;31/12/2024;13:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;13:30:00;31/12/2024;13:45:00;1302;;Digitale meter;Afname Dag;0,123;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;13:30:00;31/12/2024;13:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;13:45:00;31/12/2024;14:00:00;1302;;Digitale meter;Afname Dag;0,098;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;13:45:00;31/12/2024;14:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;14:00:00;31/12/2024;14:15:00;1302;;Digitale meter;Afname Dag;0,131;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;14:00:00;31/12/2024;14:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;14:15:00;31/12/2024;14:30:00;1302;;Digitale meter;Afname Dag;0,177;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;14:15:00;31/12/2024;14:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;14:30:00;31/12/2024;14:45:00;1302;;Digitale meter;Afname Dag;0,113;kWh;Uitgelezen;Hoofdverblijf
31/12/2024;14:30:00;31/12/2024;14:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
